TIME,band1,band2,band3,band4,band5
12.800000011920927,6810.0005,7030.0005,1710.0001,1050.0001,470.00003
12.900000005960464,6990.0005,6890.0005,1420.0001,1070.0001,370.00003
13.0,8120.0005,9090.001,2030.0001,1130.0001,570.00006
13.099999994039536,8910.001,9700.001,2860.0002,1620.0001,490.00003
13.199999988079073,7710.0005,8550.001,2190.0002,1080.0001,640.00006
13.300000011920927,7840.0005,8440.001,1750.0001,1270.0001,520.00006
13.400000005960464,8450.001,9000.001,2130.0002,1450.0001,470.00003
13.5,8390.001,10000.001,2280.0002,1450.0001,460.00003
13.599999994039536,7230.0005,7970.0005,1710.0001,1130.0001,330.00003
13.699999988079073,9700.001,10000.001,2000.0001,1320.0001,410.00003
13.800000011920927,6900.0005,7210.0005,1480.0001,1180.0001,350.00003
13.900000005960464,7600.0005,8430.001,2010.0001,1120.0001,540.00006
14.0,8700.001,10460.001,2500.0002,1580.0001,490.00003
14.099999994039536,6810.0005,7150.0005,1640.0001,1030.0001,360.00003
14.199999988079073,7360.0005,7610.0005,1780.0001,1050.0001,400.00003
14.300000011920927,6540.0005,7430.0005,1630.0001,1100.0001,280.00003
14.400000005960464,5920.0005,6650.0005,1400.0001,880.00006,280.00003
14.5,5850.0005,6020.0005,1370.0001,810.00006,280.00003
14.599999994039536,7440.0005,8300.001,1870.0001,1230.0001,610.00006
14.699999988079073,7060.0005,7770.0005,1980.0001,1090.0001,370.00003
14.800000011920927,5870.0005,5280.0005,1220.0001,800.00006,240.00002
14.900000005960464,5930.0005,4990.0005,1070.0001,650.00006,190.00002
15.0,6290.0005,6330.0005,1560.0001,900.00006,300.00003
15.099999994039536,6830.0005,7070.0005,1750.0001,920.00006,410.00003
15.199999988079073,6400.0005,6500.0005,1380.0001,1090.0001,370.00003
15.300000011920927,7070.0005,7970.0005,1460.0001,720.00006,320.00003
15.400000005960464,7220.0005,8640.001,2150.0002,1160.0001,510.00003
15.5,6350.0005,6990.0005,1550.0001,1000.00006,370.00003
15.599999994039536,6690.0005,7100.0005,1720.0001,1390.0001,350.00003
15.699999988079073,6340.0005,6750.0005,1800.0001,1090.0001,360.00003
15.800000011920927,6860.0005,7280.0005,1800.0001,1230.0001,380.00003
15.900000005960464,5440.0005,6060.0005,1240.0001,750.00006,280.00003
16.0,6040.0005,6990.0005,1770.0001,1050.0001,310.00003
16.099999994039536,5970.0005,6980.0005,1260.0001,910.00006,250.00002
16.19999998807907,7770.0005,9270.001,1900.0001,1390.0001,400.00003
16.30000001192093,7120.0005,8340.001,1790.0001,1280.0001,350.00003
16.400000005960464,8280.001,9030.001,1820.0001,1280.0001,470.00003
16.5,7800.0005,8170.0005,1770.0001,1480.0001,340.00003
16.599999994039536,7760.0005,8210.001,1940.0001,1330.0001,480.00003
16.69999998807907,8220.001,9170.001,2200.0002,1490.0001,490.00003
16.80000001192093,8710.001,11430.001,3040.0002,1850.0001,680.00006
16.900000005960464,8200.001,8120.0005,2050.0002,1290.0001,520.00006
17.0,8030.0005,7790.0005,1940.0001,1220.0001,500.00003
17.099999994039536,8710.001,8670.001,1810.0001,1200.0001,510.00003
17.19999998807907,8180.0005,7950.0005,1730.0001,1140.0001,430.00003
17.30000001192093,7340.0005,6920.0005,1170.0001,870.00006,320.00003
17.400000005960464,8780.001,9600.001,1930.0001,1460.0001,510.00003
17.5,8750.001,10070.001,2000.0001,1430.0001,600.00006
17.599999994039536,8670.001,7980.0005,1790.0001,1140.0001,390.00003
17.69999998807907,8510.001,7900.0005,1880.0001,1110.0001,410.00003
17.80000001192093,6740.0005,7460.0005,1520.0001,840.00006,330.00003
17.900000005960464,5960.0005,5380.0005,1170.0001,750.00006,230.00002
18.0,5190.0005,4180.0005,980.00006,670.00006,220.00002
18.099999994039536,5200.0005,4570.0005,1030.0001,750.00006,300.00003
18.19999998807907,4870.0005,4110.0005,810.00006,520.00006,130.00002
18.30000001192093,5800.0005,5610.0005,1220.0001,580.00006,200.00002
18.400000005960464,6500.0005,5740.0005,1430.0001,780.00006,240.00002
18.5,5650.0005,5430.0005,960.00006,590.00006,250.00002
18.599999994039536,5250.0005,5180.0005,850.00006,620.00006,180.00002
18.69999998807907,6000.0005,5010.0005,960.00006,660.00006,220.00002
18.80000001192093,6760.0005,6310.0005,1340.0001,780.00006,240.00002
18.900000005960464,6660.0005,5640.0005,1190.0001,610.00006,200.00002
19.0,5910.0005,5000.0005,860.00006,760.00006,230.00002
19.099999994039536,4800.0005,3790.0002,650.00006,350.00003,160.00002
19.19999998807907,5520.0005,4800.0005,950.00006,730.00006,220.00002
19.30000001192093,6410.0005,5510.0005,1220.0001,660.00006,270.00003
19.400000005960464,6490.0005,5950.0005,1230.0001,830.00006,360.00003
19.5,6500.0005,5700.0005,1060.0001,600.00006,140.00002
19.599999994039536,5670.0005,5160.0005,1010.00006,670.00006,330.00003
19.69999998807907,5590.0005,4110.0005,820.00006,590.00006,180.00002
19.80000001192093,5660.0005,4160.0005,780.00006,450.00003,130.00002
19.900000005960464,6930.0005,5550.0005,1060.0001,730.00006,310.00003
20.0,7500.0005,5630.0005,980.00006,750.00006,230.00002
20.099999994039536,6780.0005,6300.0005,1190.0001,710.00006,320.00003
20.19999998807907,6940.0005,5440.0005,1160.0001,610.00006,140.00002
20.30000001192093,6640.0005,4780.0005,980.00006,680.00006,230.00002
20.400000005960464,7980.0005,7680.0005,1450.0001,830.00006,320.00003
20.5,9870.001,10540.001,2280.0002,1420.0001,450.00003
20.599999994039536,10510.001,10200.001,1980.0001,1300.0001,410.00003
20.69999998807907,11740.001,12080.001,2840.0002,1910.0001,750.00006
20.80000001192093,11730.001,12960.001,2970.0002,1980.0001,610.00006
20.900000005960464,10780.001,12080.001,2640.0002,1580.0001,490.00003
21.0,11240.001,12680.001,2770.0002,1750.0001,430.00003
21.099999994039536,11120.001,11520.001,2450.0002,1710.0001,520.00006
21.19999998807907,11340.001,12210.001,2760.0002,1900.0001,500.00003
21.30000001192093,10730.001,12060.001,2510.0002,1680.0001,620.00006
21.400000005960464,9560.001,9960.001,2360.0002,1440.0001,490.00003
21.5,10410.001,12110.001,2530.0002,1880.0001,520.00006
21.599999994039536,10400.001,11200.001,2670.0002,2020.0001,710.00006
21.69999998807907,8520.001,9100.001,1750.0001,1280.0001,350.00003
21.80000001192093,8720.001,9470.001,1920.0001,1300.0001,510.00003
21.900000005960464,10090.001,11290.001,2550.0002,1450.0001,490.00003
22.0,9770.001,11350.001,2260.0002,1570.0001,590.00006
22.099999994039536,10680.001,12870.001,2870.0002,1940.0001,810.00006
22.19999998807907,11250.001,12940.001,2720.0002,1710.0001,500.00003
22.30000001192093,11110.001,12110.001,2860.0002,1620.0001,690.00006
22.400000005960464,10740.001,13080.001,3070.0002,1990.0001,660.00006
22.5,10630.001,10580.001,2550.0002,1570.0001,590.00006
22.599999994039536,8860.001,9870.001,2060.0002,1720.0001,550.00006
22.69999998807907,8190.0005,9260.001,1980.0001,1400.0001,430.00003
22.80000001192093,8980.001,10060.001,2200.0002,1570.0001,420.00003
22.900000005960464,9740.001,11340.001,2680.0002,1660.0001,580.00006
23.0,9130.001,8290.001,1800.0001,1120.0001,420.00003
23.099999994039536,8770.001,8660.001,1900.0001,1260.0001,470.00003
23.19999998807907,7980.0005,8100.0005,1820.0001,1130.0001,470.00003
23.30000001192093,7770.0005,7780.0005,1900.0001,1230.0001,350.00003
23.400000005960464,10600.001,12600.001,3070.0002,1820.0001,520.00006
23.5,11530.001,12380.001,2970.0002,1850.0001,780.00006
23.599999994039536,8410.001,8970.001,2010.0001,1280.0001,600.00006
23.69999998807907,7670.0005,7980.0005,1790.0001,1200.0001,290.00003
23.80000001192093,9430.001,9000.001,2190.0002,1500.0001,430.00003
23.900000005960464,9340.001,10370.001,2910.0002,1760.0001,560.00006
24.0,7660.0005,7850.0005,1570.0001,1080.0001,520.00006
24.099999994039536,5580.0005,5050.0005,1170.0001,1000.00006,300.00003
24.19999998807907,5490.0005,6180.0005,1250.0001,880.00006,220.00002
24.30000001192093,6840.0005,7080.0005,1440.0001,1120.0001,290.00003
24.400000005960464,5370.0005,5210.0005,1110.0001,700.00006,210.00002
24.5,5650.0005,6100.0005,1440.0001,970.00006,320.00003
24.599999994039536,5690.0005,6040.0005,1250.0001,820.00006,320.00003
24.69999998807907,5870.0005,5390.0005,1170.0001,830.00006,330.00003
24.80000001192093,6150.0005,6020.0005,1220.0001,860.00006,270.00003
24.900000005960464,6280.0005,7240.0005,1790.0001,1190.0001,350.00003
25.0,5780.0005,5240.0005,1300.0001,770.00006,360.00003
25.099999994039536,5630.0005,5450.0005,890.00006,750.00006,270.00003
25.19999998807907,4910.0005,4460.0005,1010.00006,610.00006,220.00002
25.30000001192093,4380.0005,3780.0002,930.00006,850.00006,190.00002
25.400000005960464,4860.0005,4000.0002,790.00006,630.00006,250.00002
25.5,4560.0005,4290.0005,810.00006,580.00006,220.00002
25.599999994039536,5160.0005,5060.0005,920.00006,820.00006,260.00003
25.69999998807907,4230.0005,3900.0002,790.00006,480.00003,150.00002
25.80000001192093,4410.0005,3430.0002,730.00006,490.00003,90.00001
25.900000005960464,5030.0005,4260.0005,880.00006,560.00006,230.00002
