TIME,lc1,lc2,lc3,lc4,lc5
23682.9,9140.001,8340.001,1530.0001,980.00006,370.00003
23683.0,10290.001,8260.001,1460.0001,970.00006,300.00003
23683.1,10830.001,10030.001,1760.0001,1100.0001,370.00003
23683.2,12270.001,13550.001,2790.0002,1860.0001,550.00006
23683.3,11760.001,11100.001,2080.0002,1460.0001,560.00006
23683.4,10080.001,8670.001,1790.0001,1200.0001,490.00003
23683.5,9480.001,8110.0005,1940.0001,1060.0001,380.00003
23683.6,7120.0005,5960.0005,1170.0001,630.00006,310.00003
23683.7,7430.0005,5980.0005,1150.0001,910.00006,350.00003
23683.8,7090.0005,6560.0005,1170.0001,1030.0001,420.00003
23683.9,7360.0005,6330.0005,1460.0001,880.00006,440.00003
23684.0,7260.0005,5880.0005,1080.0001,720.00006,290.00003
23684.1,7300.0005,6860.0005,1410.0001,980.00006,380.00003
23684.2,6240.0005,5250.0005,1030.0001,690.00006,240.00002
23684.3,5700.0005,4520.0005,1080.0001,720.00006,200.00002
23684.4,7760.0005,6950.0005,1520.0001,900.00006,410.00003
23684.5,7830.0005,7620.0005,1470.0001,880.00006,300.00003
23684.6,8690.001,7330.0005,1660.0001,970.00006,400.00003
23684.7,9070.001,7400.0005,1120.0001,830.00006,310.00003
23684.8,8370.001,7430.0005,1300.0001,850.00006,190.00002
23684.9,7350.0005,6630.0005,1120.0001,820.00006,220.00002
23685.0,7600.0005,7010.0005,1630.0001,840.00006,360.00003
23685.1,6680.0005,5690.0005,1160.0001,900.00006,220.00002
23685.2,6950.0005,6090.0005,1400.0001,790.00006,250.00002
23685.3,8190.0005,7940.0005,1440.0001,940.00006,390.00003
23685.4,7260.0005,6530.0005,1340.0001,750.00006,260.00003
23685.5,8140.0005,7420.0005,1710.0001,990.00006,360.00003
23685.6,7420.0005,6960.0005,1550.0001,830.00006,370.00003
23685.7,6370.0005,5260.0005,1050.0001,610.00006,310.00003
23685.8,5370.0005,4030.0002,840.00006,500.00003,200.00002
23685.9,4890.0005,3700.0002,800.00006,470.00003,170.00002
23686.0,4340.0005,3160.0002,630.00006,410.00003,100.00001
23686.1,4110.0005,3420.0002,570.00006,390.00003,190.00002
23686.2,5230.0005,4300.0005,970.00006,630.00006,200.00002
23686.3,5250.0005,5080.0005,750.00006,540.00006,230.00002
23686.4,5700.0005,4460.0005,740.00006,600.00006,230.00002
23686.5,6380.0005,5070.0005,1030.0001,610.00006,250.00002
23686.6,5710.0005,5080.0005,880.00006,550.00006,160.00002
23686.7,8070.0005,7260.0005,1580.0001,1070.0001,310.00003
23686.8,7600.0005,6700.0005,1520.0001,820.00006,280.00003
23686.9,7130.0005,6750.0005,1420.0001,840.00006,380.00003
23687.0,6000.0005,4520.0005,920.00006,500.00003,200.00002
23687.1,5580.0005,4560.0005,780.00006,680.00006,170.00002
23687.2,5160.0005,4250.0005,910.00006,560.00006,170.00002
23687.3,4550.0005,3700.0002,670.00006,330.00003,170.00002
23687.4,4270.0005,3460.0002,600.00006,380.00003,80.00001
23687.5,5000.0005,3950.0002,920.00006,490.00003,200.00002
23687.6,5630.0005,3910.0002,700.00006,420.00003,220.00002
23687.7,6540.0005,5250.0005,810.00006,530.00006,290.00003
23687.8,7580.0005,6200.0005,1290.0001,790.00006,240.00002
23687.9,8180.0005,7770.0005,1600.0001,1020.00006,310.00003
23688.0,8720.001,8200.001,1690.0001,1200.0001,510.00003
23688.1,8350.001,6690.0005,1400.0001,840.00006,410.00003
23688.2,6990.0005,6370.0005,1510.0001,760.00006,230.00002
23688.3,6870.0005,4980.0005,1190.0001,830.00006,290.00003
23688.4,6130.0005,4730.0005,1050.0001,620.00006,160.00002
23688.5,7430.0005,5800.0005,1030.0001,890.00006,200.00002
23688.6,8890.001,7720.0005,1580.0001,1220.0001,390.00003
23688.7,7610.0005,5450.0005,1120.0001,620.00006,280.00003
23688.8,9020.001,7120.0005,1440.0001,890.00006,390.00003
23688.9,8930.001,7430.0005,1570.0001,1060.0001,400.00003
23689.0,8440.001,7320.0005,1650.0001,880.00006,420.00003
23689.1,8050.0005,7190.0005,1360.0001,990.00006,270.00003
23689.2,7590.0005,5610.0005,1070.0001,610.00006,150.00002
23689.3,8320.001,7210.0005,1390.0001,790.00006,280.00003
23689.4,9590.001,8650.001,2070.0002,1280.0001,330.00003
23689.5,9680.001,8430.001,1780.0001,1200.0001,310.00003
23689.6,8800.001,6920.0005,1470.0001,1120.0001,250.00002
23689.7,8130.0005,6100.0005,1160.0001,930.00006,270.00003
23689.8,8110.0005,6860.0005,1260.0001,850.00006,330.00003
23689.9,8530.001,7330.0005,1330.0001,910.00006,270.00003
23690.0,8870.001,6770.0005,1510.0001,820.00006,350.00003
23690.1,8410.001,7770.0005,1240.0001,1020.00006,290.00003
23690.2,9260.001,7300.0005,1440.0001,720.00006,370.00003
23690.3,9560.001,8660.001,1620.0001,1330.0001,420.00003
23690.4,11170.001,11000.001,2340.0002,1420.0001,440.00003
23690.5,10620.001,10050.001,1650.0001,1140.0001,390.00003
23690.6,10770.001,9580.001,1650.0001,1160.0001,470.00003
23690.7,9600.001,9110.001,1920.0001,1180.0001,320.00003
23690.8,9950.001,8190.0005,1950.0001,1200.0001,380.00003
23690.9,9920.001,7610.0005,1630.0001,1270.0001,350.00003
23691.0,8460.001,7150.0005,1380.0001,950.00006,310.00003
23691.1,8160.0005,6500.0005,1020.00006,690.00006,350.00003
23691.2,8250.001,7270.0005,1280.0001,950.00006,410.00003
23691.3,7490.0005,6140.0005,1230.0001,910.00006,320.00003
23691.4,7110.0005,5510.0005,860.00006,800.00006,260.00003
23691.5,7430.0005,5590.0005,970.00006,760.00006,320.00003
23691.6,7700.0005,6370.0005,1580.0001,890.00006,260.00003
23691.7,9140.001,7680.0005,1730.0001,1210.0001,440.00003
23691.8,7080.0005,5710.0005,1010.00006,650.00006,280.00003
23691.9,6480.0005,4710.0005,1040.0001,630.00006,220.00002
23692.0,6990.0005,5570.0005,1100.0001,750.00006,290.00003
23692.1,7880.0005,6220.0005,1100.0001,660.00006,180.00002
23692.2,7850.0005,6780.0005,1050.0001,930.00006,380.00003
23692.3,7290.0005,5760.0005,1200.0001,570.00006,180.00002
23692.4,6590.0005,5190.0005,1080.0001,520.00006,150.00002
23692.5,6340.0005,4840.0005,870.00006,620.00006,200.00002
23692.6,5930.0005,4520.0005,870.00006,800.00006,220.00002
23692.7,6480.0005,5290.0005,1150.0001,620.00006,280.00003
23692.8,6540.0005,5280.0005,1050.0001,660.00006,270.00003
23692.9,6940.0005,5650.0005,1300.0001,610.00006,270.00003
23693.0,7850.0005,5830.0005,1220.0001,960.00006,280.00003
23693.1,6780.0005,5500.0005,990.00006,610.00006,220.00002
23693.2,7160.0005,6100.0005,1280.0001,770.00006,250.00002
23693.3,8900.001,7650.0005,1640.0001,1110.0001,440.00003
23693.4,10280.001,9670.001,2240.0002,1350.0001,560.00006
23693.5,8820.001,7990.0005,1330.0001,1060.0001,290.00003
23693.6,7580.0005,6260.0005,1270.0001,730.00006,230.00002
23693.7,7500.0005,6220.0005,1150.0001,710.00006,300.00003
23693.8,7900.0005,6800.0005,1620.0001,940.00006,370.00003
23693.9,7770.0005,7120.0005,1610.0001,930.00006,270.00003
23694.0,7830.0005,7360.0005,1670.0001,990.00006,300.00003
23694.1,6980.0005,5530.0005,1250.0001,900.00006,280.00003
23694.2,7460.0005,6530.0005,1360.0001,740.00006,340.00003
23694.3,6430.0005,4650.0005,1220.0001,700.00006,260.00003
23694.4,4320.0005,3350.0002,700.00006,380.00003,130.00002
23694.5,5420.0005,4480.0005,850.00006,750.00006,140.00002
23694.6,6440.0005,5300.0005,1180.0001,690.00006,250.00002
23694.7,5400.0005,3990.0002,690.00006,600.00006,200.00002
23694.8,6030.0005,5180.0005,1000.00006,930.00006,310.00003
23694.9,6690.0005,6220.0005,1290.0001,1090.0001,380.00003
23695.0,6220.0005,5400.0005,1190.0001,610.00006,300.00003
23695.1,6340.0005,5260.0005,1390.0001,970.00006,340.00003
23695.2,6640.0005,6100.0005,1260.0001,1020.00006,250.00002
23695.3,6040.0005,5610.0005,1040.0001,610.00006,310.00003
23695.4,6800.0005,5330.0005,1270.0001,770.00006,330.00003
23695.5,6350.0005,5080.0005,1010.00006,630.00006,230.00002
23695.6,7590.0005,6770.0005,1530.0001,1080.0001,480.00003
23695.7,6950.0005,5440.0005,1150.0001,870.00006,310.00003
23695.8,6740.0005,5650.0005,1320.0001,790.00006,280.00003
23695.9,6990.0005,5650.0005,1210.0001,790.00006,240.00002
23696.0,6550.0005,5260.0005,1070.0001,680.00006,180.00002
23696.1,6920.0005,6390.0005,1320.0001,950.00006,290.00003
23696.2,7260.0005,6660.0005,1390.0001,760.00006,270.00003
23696.3,8100.0005,8300.001,1650.0001,1020.00006,510.00003
23696.4,7730.0005,6100.0005,1220.0001,900.00006,260.00003
23696.5,7550.0005,7050.0005,1440.0001,980.00006,340.00003
23696.6,8420.001,7440.0005,1740.0001,880.00006,330.00003
23696.7,8890.001,8130.0005,1490.0001,1140.0001,390.00003
23696.8,9350.001,8070.0005,1780.0001,1210.0001,310.00003
23696.9,10210.001,9440.001,2000.0001,1390.0001,490.00003
23697.0,9660.001,8750.001,1480.0001,1220.0001,300.00003
23697.1,10510.001,10090.001,2290.0002,1450.0001,510.00003
23697.2,9820.001,8750.001,1950.0001,1230.0001,430.00003
23697.3,9040.001,7110.0005,1640.0001,790.00006,310.00003
23697.4,8130.0005,7650.0005,1600.0001,1070.0001,450.00003
23697.5,8230.001,7490.0005,1750.0001,1160.0001,470.00003
23697.6,10360.001,10830.001,2260.0002,1520.0001,450.00003
23697.7,10960.001,12350.001,2860.0002,1990.0001,760.00006
23697.8,10590.001,10030.001,2110.0002,1440.0001,500.00003
23697.9,9210.001,9550.001,2340.0002,1380.0001,560.00006
23698.0,9390.001,8180.0005,1730.0001,1190.0001,350.00003
23698.1,10070.001,9630.001,2250.0002,1270.0001,610.00006
23698.2,11820.001,12540.001,3090.0002,2150.0002,830.00006
23698.3,12550.001,13380.001,3040.0002,2290.0002,720.00006
23698.4,11560.001,11740.001,2650.0002,1880.0001,570.00006
23698.5,9960.001,9710.001,2310.0002,1580.0001,540.00006
23698.6,6990.0005,6640.0005,1500.0001,1130.0001,300.00003
23698.7,6540.0005,7390.0005,1580.0001,1010.00006,300.00003
23698.8,6190.0005,7090.0005,2190.0002,1380.0001,520.00006
23698.9,4010.0002,3350.0002,800.00006,620.00006,220.00002
23699.0,2840.0002,2650.0002,650.00006,490.00003,120.00001
23699.1,3950.0002,3440.0002,1010.00006,590.00006,140.00002
23699.2,5530.0005,5530.0005,1210.0001,980.00006,340.00003
23699.3,5500.0005,5660.0005,1270.0001,970.00006,330.00003
23699.4,5750.0005,5770.0005,1130.0001,580.00006,400.00003
23699.5,6300.0005,5440.0005,1310.0001,960.00006,370.00003
23699.6,5440.0005,6110.0005,1480.0001,990.00006,250.00002
23699.7,5510.0005,5600.0005,1360.0001,880.00006,350.00003
23699.8,4700.0005,4910.0005,950.00006,860.00006,250.00002
23699.9,5020.0005,4880.0005,1040.0001,840.00006,280.00003
23700.0,6040.0005,6230.0005,1290.0001,940.00006,400.00003
23700.1,4640.0005,4490.0005,1110.0001,810.00006,340.00003
23700.2,5280.0005,4570.0005,1050.0001,620.00006,260.00003
23700.3,5310.0005,4750.0005,1060.0001,870.00006,310.00003
23700.4,4460.0005,4060.0002,820.00006,590.00006,270.00003
23700.5,5630.0005,5580.0005,1310.0001,870.00006,320.00003
23700.6,5290.0005,6020.0005,1360.0001,1020.00006,350.00003
23700.7,4570.0005,3490.0002,710.00006,570.00006,180.00002
23700.8,5120.0005,5010.0005,1160.0001,810.00006,310.00003
23700.9,5210.0005,5150.0005,1360.0001,1020.00006,330.00003
23701.0,6170.0005,6670.0005,1550.0001,1020.00006,420.00003
23701.1,4270.0005,4010.0002,980.00006,550.00006,320.00003
23701.2,3580.0002,3390.0002,740.00006,600.00006,220.00002
23701.3,4170.0005,4140.0005,1030.0001,840.00006,310.00003
23701.4,5170.0005,5190.0005,1350.0001,670.00006,220.00002
23701.5,5200.0005,4490.0005,940.00006,790.00006,280.00003
23701.6,4370.0005,3520.0002,980.00006,620.00006,280.00003
23701.7,4380.0005,4460.0005,810.00006,630.00006,170.00002
23701.8,4430.0005,4880.0005,1010.00006,840.00006,170.00002
23701.9,4510.0005,4760.0005,1100.0001,690.00006,230.00002
23702.0,4310.0005,3920.0002,840.00006,800.00006,210.00002
23702.1,4270.0005,3950.0002,870.00006,670.00006,280.00003
23702.2,5120.0005,4800.0005,1200.0001,760.00006,270.00003
23702.3,3580.0002,3310.0002,770.00006,470.00003,350.00003
23702.4,3560.0002,3130.0002,600.00006,340.00003,180.00002
23702.5,4190.0005,3800.0002,880.00006,510.00003,120.00001
23702.6,4230.0005,3860.0002,790.00006,510.00003,170.00002
23702.7,5180.0005,4350.0005,960.00006,640.00006,210.00002
23702.8,5880.0005,5070.0005,1040.0001,710.00006,240.00002
23702.9,7280.0005,7430.0005,1520.0001,1050.0001,230.00002
23703.0,6740.0005,7410.0005,1450.0001,980.00006,340.00003
23703.1,5710.0005,5200.0005,1120.0001,800.00006,270.00003
23703.2,7200.0005,7760.0005,1760.0001,1310.0001,380.00003
23703.3,6390.0005,6890.0005,1680.0001,1210.0001,280.00003
23703.4,6120.0005,6530.0005,1500.0001,1080.0001,350.00003
23703.5,7510.0005,7840.0005,1930.0001,1110.0001,480.00003
23703.6,4960.0005,4880.0005,1260.0001,750.00006,210.00002
23703.7,5050.0005,5100.0005,1360.0001,890.00006,320.00003
23703.8,4620.0005,4770.0005,1060.0001,620.00006,160.00002
23703.9,5800.0005,5830.0005,1260.0001,740.00006,250.00002
23704.0,5900.0005,5760.0005,1270.0001,970.00006,280.00003
23704.1,5790.0005,5580.0005,1360.0001,790.00006,240.00002
23704.2,6520.0005,5860.0005,1500.0001,950.00006,270.00003
23704.3,4620.0005,3700.0002,690.00006,580.00006,160.00002
23704.4,5460.0005,5110.0005,1470.0001,920.00006,230.00002
23704.5,5740.0005,5660.0005,1190.0001,1080.0001,320.00003
23704.6,5540.0005,5290.0005,1150.0001,570.00006,190.00002
23704.7,6200.0005,5820.0005,1190.0001,590.00006,270.00003
23704.8,6110.0005,5180.0005,1110.0001,700.00006,170.00002
23704.9,7200.0005,6710.0005,1460.0001,920.00006,370.00003
23705.0,7970.0005,7760.0005,1770.0001,1110.0001,310.00003
23705.1,6990.0005,6320.0005,1130.0001,860.00006,320.00003
23705.2,7630.0005,7320.0005,1450.0001,1080.0001,320.00003
23705.3,6790.0005,6060.0005,1350.0001,1120.0001,340.00003
23705.4,6930.0005,6220.0005,1330.0001,810.00006,170.00002
23705.5,7340.0005,6250.0005,1480.0001,1160.0001,260.00003
23705.6,6890.0005,7010.0005,1290.0001,700.00006,220.00002
23705.7,7630.0005,7600.0005,1770.0001,1340.0001,470.00003
23705.8,6930.0005,7020.0005,1560.0001,1010.00006,350.00003
23705.9,7570.0005,6870.0005,1380.0001,900.00006,320.00003
23706.0,9870.001,9850.001,2150.0002,1440.0001,420.00003
23706.1,8890.001,8560.001,1530.0001,1050.0001,430.00003
23706.2,9350.001,9300.001,2140.0002,1150.0001,450.00003
23706.3,10450.001,10710.001,2600.0002,1880.0001,680.00006
23706.4,8540.001,8060.0005,1620.0001,1060.0001,380.00003
23706.5,8140.0005,7140.0005,1290.0001,870.00006,350.00003
23706.6,9050.001,8080.0005,1950.0001,950.00006,370.00003
23706.7,10160.001,11330.001,2630.0002,1460.0001,530.00006
23706.8,10050.001,11030.001,2220.0002,1430.0001,530.00006
23706.9,9190.001,9060.001,1930.0001,1400.0001,430.00003
23707.0,10000.001,9110.001,2080.0002,1420.0001,330.00003
23707.1,9190.001,8280.001,1880.0001,1070.0001,430.00003
23707.2,7550.0005,5880.0005,1300.0001,810.00006,270.00003
23707.3,8350.001,7750.0005,1770.0001,820.00006,390.00003
23707.4,9340.001,9220.001,2060.0002,1380.0001,460.00003
23707.5,9110.001,7110.0005,1270.0001,1040.0001,250.00002
23707.6,7780.0005,6100.0005,1140.0001,820.00006,300.00003
23707.7,8080.0005,6730.0005,1270.0001,780.00006,240.00002
23707.8,9370.001,8220.001,1720.0001,1040.0001,500.00003
23707.9,8610.001,7290.0005,1320.0001,900.00006,170.00002
23708.0,6810.0005,5630.0005,1130.0001,620.00006,300.00003
23708.1,7410.0005,6010.0005,1150.0001,710.00006,340.00003
23708.2,9000.001,8670.001,1790.0001,1180.0001,260.00003
23708.3,8950.001,6400.0005,1080.0001,780.00006,400.00003
23708.4,9740.001,8630.001,1730.0001,1120.0001,380.00003
23708.5,11100.001,10000.001,1910.0001,1380.0001,530.00006
23708.6,9610.001,7950.0005,1680.0001,1030.0001,340.00003
23708.7,9160.001,8050.0005,1640.0001,1020.00006,450.00003
23708.8,10090.001,8430.001,1740.0001,1320.0001,320.00003
23708.9,9850.001,7930.0005,1570.0001,1060.0001,340.00003
23709.0,9670.001,7900.0005,1700.0001,1090.0001,410.00003
23709.1,8740.001,6530.0005,1150.0001,750.00006,200.00002
23709.2,7510.0005,6550.0005,1150.0001,820.00006,370.00003
23709.3,8060.0005,6990.0005,1370.0001,1050.0001,380.00003
23709.4,7640.0005,6860.0005,1310.0001,880.00006,250.00002
23709.5,8120.0005,7250.0005,1330.0001,960.00006,330.00003
23709.6,6930.0005,5900.0005,1240.0001,780.00006,270.00003
23709.7,6370.0005,5300.0005,870.00006,700.00006,250.00002
23709.8,7210.0005,6240.0005,1240.0001,790.00006,300.00003
23709.9,7140.0005,6320.0005,1060.0001,470.00003,170.00002
23710.0,9820.001,9640.001,1970.0001,1210.0001,450.00003
23710.1,10680.001,9620.001,2120.0002,1260.0001,480.00003
23710.2,8180.0005,5410.0005,1080.0001,690.00006,180.00002
23710.3,7700.0005,5740.0005,1000.00006,680.00006,200.00002
23710.4,8330.001,7380.0005,1620.0001,950.00006,240.00002
23710.5,7450.0005,6710.0005,1440.0001,920.00006,270.00003
23710.6,8130.0005,6520.0005,1090.0001,930.00006,280.00003
23710.7,6710.0005,5100.0005,1060.0001,670.00006,280.00003
23710.8,6400.0005,5010.0005,1000.00006,650.00006,250.00002
23710.9,7490.0005,6140.0005,1140.0001,1000.00006,330.00003
23711.0,6520.0005,5140.0005,1120.0001,580.00006,310.00003
23711.1,6820.0005,5890.0005,1070.0001,660.00006,280.00003
23711.2,7810.0005,6360.0005,1120.0001,810.00006,230.00002
23711.3,8090.0005,7170.0005,1710.0001,1050.0001,390.00003
23711.4,7750.0005,6610.0005,1640.0001,1090.0001,260.00003
23711.5,6490.0005,5660.0005,1140.0001,560.00006,290.00003
23711.6,5910.0005,4660.0005,1030.0001,720.00006,320.00003
23711.7,6110.0005,5540.0005,1150.0001,740.00006,340.00003
23711.8,7160.0005,6360.0005,1430.0001,870.00006,230.00002
23711.9,6680.0005,5440.0005,930.00006,690.00006,230.00002
23712.0,5630.0005,4260.0005,870.00006,620.00006,290.00003
23712.1,4370.0005,3450.0002,740.00006,560.00006,200.00002
23712.2,4060.0002,2620.0002,530.00006,310.00003,140.00002
23712.3,3940.0002,3250.0002,750.00006,450.00003,210.00002
23712.4,5080.0005,3580.0002,850.00006,480.00003,170.00002
23712.5,5370.0005,4670.0005,810.00006,650.00006,310.00003
23712.6,6210.0005,5290.0005,900.00006,530.00006,270.00003
23712.7,5600.0005,4260.0005,900.00006,640.00006,190.00002
23712.8,5760.0005,4730.0005,1030.0001,640.00006,220.00002
23712.9,5960.0005,4730.0005,910.00006,660.00006,210.00002
23713.0,5930.0005,4600.0005,970.00006,520.00006,230.00002
23713.1,5730.0005,4380.0005,920.00006,780.00006,320.00003
23713.2,5810.0005,4500.0005,1120.0001,810.00006,280.00003
23713.3,6510.0005,5390.0005,1000.00006,720.00006,320.00003
23713.4,9010.001,8440.001,1770.0001,1210.0001,360.00003
23713.5,8840.001,7360.0005,1530.0001,1130.0001,510.00003
23713.6,6880.0005,5550.0005,1070.0001,810.00006,320.00003
23713.7,6050.0005,5150.0005,860.00006,690.00006,340.00003
23713.8,6970.0005,5550.0005,810.00006,910.00006,240.00002
23713.9,6870.0005,5380.0005,810.00006,700.00006,280.00003
23714.0,6250.0005,5050.0005,1170.0001,720.00006,240.00002
23714.1,6770.0005,5260.0005,1030.0001,760.00006,260.00003
23714.2,7240.0005,6350.0005,1320.0001,930.00006,240.00002
23714.3,7830.0005,7410.0005,1440.0001,940.00006,200.00002
23714.4,9040.001,8860.001,1900.0001,1250.0001,380.00003
23714.5,9270.001,7410.0005,1790.0001,810.00006,240.00002
23714.6,8280.001,6430.0005,1250.0001,930.00006,300.00003
23714.7,7180.0005,6530.0005,1530.0001,900.00006,360.00003
23714.8,8130.0005,6290.0005,1250.0001,800.00006,190.00002
23714.9,9040.001,7460.0005,1360.0001,1070.0001,400.00003
23715.0,9360.001,7700.0005,1260.0001,1020.00006,430.00003
23715.1,8930.001,6940.0005,1490.0001,780.00006,240.00002
23715.2,8550.001,7820.0005,1820.0001,1060.0001,330.00003
23715.3,9970.001,8510.001,1510.0001,1040.0001,240.00002
23715.4,8960.001,7510.0005,1410.0001,1020.00006,250.00002
23715.5,8060.0005,5920.0005,1060.0001,630.00006,200.00002
23715.6,7350.0005,6710.0005,1270.0001,820.00006,310.00003
23715.7,7400.0005,5310.0005,1030.0001,550.00006,210.00002
23715.8,7200.0005,5760.0005,1180.0001,600.00006,330.00003
23715.9,9420.001,8040.0005,1680.0001,1150.0001,390.00003
23716.0,9250.001,7170.0005,1590.0001,940.00006,240.00002
23716.1,10410.001,8650.001,1750.0001,1020.00006,380.00003
23716.2,8500.001,6760.0005,1380.0001,910.00006,340.00003
23716.3,7640.0005,5480.0005,940.00006,740.00006,220.00002
23716.4,7500.0005,6370.0005,1090.0001,850.00006,190.00002
23716.5,8960.001,7550.0005,1520.0001,1070.0001,280.00003
23716.6,9000.001,7300.0005,1400.0001,990.00006,260.00003
23716.7,9150.001,6950.0005,1220.0001,1140.0001,250.00002
23716.8,9180.001,7120.0005,1390.0001,960.00006,440.00003
23716.9,9900.001,7320.0005,1700.0001,960.00006,350.00003
23717.0,10000.001,8690.001,1700.0001,1020.00006,340.00003
23717.1,11070.001,10950.001,2150.0002,1570.0001,530.00006
23717.2,12360.001,10050.001,2140.0002,1340.0001,450.00003
23717.3,10560.001,9390.001,1590.0001,940.00006,240.00002
23717.4,9700.001,8370.001,1370.0001,1020.00006,310.00003
23717.5,9660.001,9190.001,1650.0001,1010.00006,240.00002
23717.6,10840.001,9380.001,1830.0001,1120.0001,510.00003
23717.7,9480.001,7580.0005,1550.0001,1030.0001,390.00003
23717.8,9140.001,7460.0005,1530.0001,940.00006,350.00003
23717.9,10420.001,8340.001,1660.0001,1320.0001,340.00003
